,ID,Department,GEO,Role,Will_Relocate,Percent_Remote,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left_Company,promotion_last_5years,sales,salary,Gender,LinkedIn_Hits,Emp_Identity,Emp_Role,Emp_Position,Emp_Title,gender_binary,dept_no,position_no
9714,9715,Operations,China,Level 1,0,0.8,0.81,4,258,7,0,0,1,sales,medium,M,3,4,5,2,3,1,3,1
9715,9716,Sales,France,Level 1,1,0.8,0.81,4,179,3,0,0,0,management,high,F,1,4,2,3,2,0,4,1
9716,9717,Finance,Korea,Level 1,1,0.8,0.81,5,250,4,0,0,1,sales,medium,M,10,4,5,2,3,1,0,1
9717,9718,Human Resources,Australia,Level 1,0,0.8,0.81,4,212,2,1,0,0,sales,medium,M,5,4,4,2,4,1,1,1
9718,9719,IT,Korea,Level 1,0,0.8,0.81,4,236,3,1,0,0,IT,low,M,4,2,3,2,3,1,2,1
9719,9720,Warehouse,Colombia,Level 1,1,0.8,0.81,3,239,8,0,0,0,accounting,high,M,6,3,4,2,3,1,5,1
9720,9721,Operations,France,Level 1,1,0.8,0.81,6,305,4,0,1,0,sales,low,M,3,1,2,2,1,1,3,1
9721,9722,Sales,UK,Level 1,0,0.8,0.81,6,309,4,0,1,0,technical,low,M,5,1,2,2,1,1,4,1
9722,9723,Finance,UK,Level 1,1,0.8,0.81,6,266,4,1,1,0,sales,medium,M,8,1,1,1,2,1,0,1
9723,9724,Human Resources,US,Level 1,0,0.8,0.81,4,233,4,1,1,0,support,low,F,6,1,2,1,2,0,1,1
9724,9725,IT,Turkey,Level 1,0,0.8,0.81,5,287,4,0,1,0,sales,low,M,4,2,2,1,1,1,2,1
9725,9726,Warehouse,Japan,Level 1,0,0.8,0.81,6,268,4,0,1,0,marketing,low,F,7,2,1,1,2,0,5,1
9726,9727,Operations,US,Level 1,0,0.8,0.81,6,290,4,0,1,0,accounting,medium,M,10,1,2,2,2,1,3,1
9727,9728,Sales,China,VP,1,0.8,0.81,7,291,4,0,1,0,sales,high,M,6,1,2,1,2,1,4,6
9728,9729,Finance,US,Senior Director,0,0.8,0.81,5,227,5,0,1,0,technical,medium,F,3,1,1,1,2,0,0,4
9729,9730,Human Resources,UK,Senior Director,0,0.8,0.81,4,175,3,0,0,0,management,medium,F,5,4,3,2,3,0,1,4
9730,9731,IT,US,Senior Director,1,0.8,0.81,3,183,2,0,0,0,technical,low,M,6,2,4,2,2,1,2,4
9731,9732,Warehouse,US,Director,0,0.8,0.81,3,191,5,0,0,0,management,medium,F,4,3,3,4,3,0,5,0
9732,9733,Operations,US,Director,0,0.8,0.81,3,247,3,0,0,0,RandD,low,M,10,4,4,3,3,1,3,0
9733,9734,Sales,Colombia,Director,0,0.8,0.81,3,170,2,0,0,0,sales,low,M,2,3,3,2,2,1,4,0
9734,9735,Finance,UK,Director,0,0.8,0.81,3,275,2,0,0,0,technical,low,F,7,3,4,2,3,0,0,0
9735,9736,Human Resources,Australia,Director,1,0.8,0.81,4,147,4,0,0,0,marketing,low,F,7,4,3,3,3,0,1,0
9736,9737,IT,China,Director,0,0.8,0.81,4,188,3,1,0,0,marketing,low,M,4,2,4,2,3,1,2,0
9737,9738,Warehouse,Japan,Senior Manager,0,0.8,0.81,5,248,2,1,0,0,RandD,low,F,6,2,4,3,3,0,5,5
9738,9739,Operations,US,Senior Manager,0,0.8,0.81,3,245,2,1,0,0,hr,low,F,4,2,4,3,2,0,3,5
9739,9740,Sales,UK,Senior Manager,1,0.8,0.81,4,164,3,0,0,0,technical,high,M,7,2,2,3,3,1,4,5
9740,9741,Finance,US,Senior Manager,1,0.8,0.81,4,260,3,0,0,0,product_mng,medium,M,9,2,2,4,4,1,0,5
9741,9742,Human Resources,China,Senior Manager,1,0.8,0.81,4,149,2,0,0,0,management,medium,M,8,4,3,2,3,1,1,5
9742,9743,IT,France,Senior Manager,1,0.8,0.81,3,174,3,0,0,0,technical,low,M,7,4,2,3,3,1,2,5
9743,9744,Warehouse,Japan,Senior Manager,1,0.8,0.81,4,242,2,0,0,0,IT,low,F,2,3,2,2,2,0,5,5
9744,9745,Operations,France,Senior Manager,0,0.8,0.81,4,134,3,0,0,0,sales,medium,F,4,4,2,2,3,0,3,5
9745,9746,Sales,Australia,Senior Manager,0,0.8,0.81,4,189,3,0,0,0,sales,medium,F,4,2,2,3,3,0,4,5
9746,9747,Finance,Australia,Senior Manager,1,0.8,0.81,6,263,7,0,0,0,management,high,M,9,4,4,2,3,1,0,5
9747,9748,Human Resources,UK,Senior Manager,0,0.8,0.81,5,280,3,1,0,0,RandD,high,M,2,2,2,2,3,1,1,5
9748,9749,IT,US,Senior Manager,1,0.8,0.81,4,258,7,0,0,1,sales,medium,M,8,4,5,2,2,1,2,5
9749,9750,Warehouse,Australia,Manager,0,0.8,0.81,4,179,3,0,0,0,management,high,M,5,2,4,3,3,1,5,3
9750,9751,Operations,China,Manager,0,0.8,0.81,5,250,4,0,0,1,sales,medium,M,4,4,5,3,2,1,3,3
9751,9752,Sales,Turkey,Manager,1,0.8,0.81,4,212,2,1,0,0,sales,medium,F,7,4,3,4,4,0,4,3
9752,9753,Finance,UK,Manager,1,0.8,0.81,4,236,3,1,0,0,IT,low,M,10,3,2,2,3,1,0,3
9753,9754,Human Resources,Colombia,Manager,1,0.8,0.81,3,239,8,0,0,0,accounting,high,M,4,3,2,2,2,1,1,3
9754,9755,IT,Korea,Manager,1,0.8,0.81,6,305,4,0,1,0,sales,low,F,7,1,1,1,2,0,2,3
9755,9756,Warehouse,Australia,Manager,0,0.8,0.81,6,309,4,0,1,0,technical,low,F,6,2,2,2,1,0,5,3
9756,9757,Operations,China,Manager,1,0.8,0.81,6,266,4,1,1,0,sales,medium,F,2,1,2,1,2,0,3,3
9757,9758,Sales,Colombia,Manager,1,0.8,0.81,4,233,4,1,1,0,support,low,M,7,2,1,1,2,1,4,3
9758,9759,Finance,US,Manager,1,0.8,0.81,5,287,4,0,1,0,sales,low,F,4,2,1,1,1,0,0,3
9759,9760,Human Resources,Japan,Manager,1,0.8,0.81,6,268,4,0,1,0,marketing,low,F,2,1,2,1,2,0,1,3
9760,9761,IT,France,Manager,0,0.8,0.81,6,290,4,0,1,0,accounting,medium,M,6,2,1,2,2,1,2,3
9761,9762,Warehouse,Australia,Manager,0,0.8,0.81,7,244,5,0,1,0,hr,medium,F,10,2,2,1,1,0,5,3
9762,9763,Operations,France,Manager,0,0.8,0.81,6,245,4,0,1,0,support,low,M,2,1,2,1,1,1,3,3
9763,9764,Sales,France,Manager,1,0.8,0.81,5,219,5,0,1,0,sales,low,M,5,2,2,1,2,1,4,3
9764,9765,Finance,UK,Manager,1,0.8,0.81,6,257,4,0,1,0,support,low,F,4,1,1,1,1,0,0,3
9765,9766,Human Resources,Japan,Manager,0,0.8,0.82,6,250,4,0,1,0,support,low,F,2,1,1,1,1,0,1,3
9766,9767,IT,Colombia,Manager,0,0.8,0.82,6,249,4,0,1,0,technical,medium,M,2,2,2,2,2,1,2,3
9767,9768,Warehouse,UK,Manager,0,0.8,0.82,5,259,5,0,1,0,support,low,F,2,2,1,1,2,0,5,3
9768,9769,Operations,Korea,Manager,0,0.8,0.82,6,266,4,0,1,0,IT,low,M,3,1,2,1,2,1,3,3
9769,9770,Sales,Australia,Manager,1,0.8,0.82,6,244,4,0,1,0,technical,medium,F,4,1,1,2,1,0,4,3
9770,9771,Finance,Australia,Manager,0,0.8,0.82,4,239,6,0,1,0,IT,low,F,7,2,1,1,2,0,0,3
9771,9772,Human Resources,US,Level 2-4,0,0.8,0.82,4,270,5,0,1,0,sales,low,M,6,2,2,1,1,1,1,2
9772,9773,IT,China,Level 2-4,1,0.8,0.82,6,270,4,0,1,0,product_mng,low,F,10,2,2,1,2,0,2,2
9773,9774,Warehouse,Australia,Level 2-4,0,0.8,0.82,6,257,4,0,1,0,accounting,medium,F,1,1,2,1,2,0,5,2
9774,9775,Operations,Japan,Level 2-4,0,0.8,0.82,4,243,5,0,1,0,sales,medium,F,4,1,2,2,1,0,3,2
9775,9776,Sales,Japan,Level 2-4,1,0.8,0.82,5,264,6,0,1,0,technical,medium,M,10,1,2,1,2,1,4,2
9776,9777,Finance,Colombia,Level 2-4,1,0.8,0.82,5,224,6,0,1,0,RandD,low,F,6,2,2,1,1,0,0,2
9777,9778,Human Resources,Japan,Level 2-4,1,0.8,0.82,6,304,4,1,1,0,accounting,low,M,8,2,1,2,2,1,1,2
9778,9779,IT,France,Level 2-4,0,0.8,0.82,4,243,5,0,1,0,sales,medium,F,8,1,2,2,2,0,2,2
9779,9780,Warehouse,France,Level 2-4,0,0.8,0.82,6,272,4,0,1,0,technical,low,M,5,1,1,2,1,1,5,2
9780,9781,Operations,Australia,Level 2-4,1,0.8,0.82,5,269,5,0,1,0,technical,low,F,4,2,1,1,1,0,3,2
9781,9782,Sales,China,Level 2-4,0,0.8,0.82,7,267,4,0,1,0,technical,low,M,7,2,1,1,1,1,4,2
9782,9783,Finance,China,Level 2-4,1,0.8,0.82,6,251,4,0,1,0,support,low,M,2,2,2,2,1,1,0,2
9783,9784,Human Resources,France,Level 2-4,0,0.8,0.82,4,249,5,0,1,0,hr,low,F,3,2,1,1,1,0,1,2
9784,9785,IT,US,Level 2-4,0,0.8,0.82,7,284,4,0,1,0,accounting,low,F,6,1,1,2,1,0,2,2
9785,9786,Warehouse,Japan,Level 2-4,0,0.8,0.82,4,254,5,1,1,0,sales,medium,F,3,1,2,2,1,0,5,2
9786,9787,Operations,France,Level 2-4,0,0.8,0.82,6,269,4,0,1,0,support,low,M,5,2,2,1,1,1,3,2
9787,9788,Sales,Turkey,Level 2-4,1,0.8,0.82,7,265,4,0,1,0,RandD,low,F,9,1,1,2,2,0,4,2
9788,9789,Finance,France,Level 2-4,0,0.8,0.82,5,220,6,0,1,0,sales,medium,F,6,2,1,2,2,0,0,2
9789,9790,Human Resources,France,Level 2-4,1,0.8,0.82,4,217,5,0,1,0,hr,medium,F,4,1,1,1,2,0,1,2
9790,9791,IT,Japan,Level 2-4,1,0.8,0.82,7,285,4,0,1,0,IT,medium,F,2,2,1,2,2,0,2,2
9791,9792,Warehouse,UK,Level 2-4,0,0.8,0.82,5,265,5,0,1,0,RandD,medium,F,3,2,2,2,1,0,5,2
9792,9793,Operations,UK,Level 2-4,1,0.8,0.82,5,240,5,0,1,0,accounting,medium,M,1,1,2,1,1,1,3,2
9793,9794,Sales,Australia,Level 2-4,0,0.8,0.82,5,247,3,0,0,0,sales,low,M,1,3,3,3,3,1,4,2
9794,9795,Finance,Korea,Level 2-4,1,0.8,0.82,5,179,6,0,0,0,technical,medium,F,8,3,2,4,3,0,0,2
9795,9796,Human Resources,China,Level 2-4,0,0.8,0.82,4,142,2,0,0,0,marketing,medium,F,9,3,4,3,4,0,1,2
9796,9797,IT,Turkey,Level 2-4,0,0.8,0.82,4,207,5,0,0,0,technical,high,F,6,4,3,3,2,0,2,2
9797,9798,Warehouse,Turkey,Level 2-4,0,0.8,0.82,3,183,3,0,0,0,technical,medium,M,7,4,4,2,2,1,5,2
9798,9799,Operations,Korea,Level 2-4,1,0.8,0.82,4,167,2,0,0,0,accounting,medium,F,2,3,3,4,3,0,3,2
9799,9800,Sales,US,Level 2-4,1,0.8,0.82,4,175,3,0,0,0,IT,low,F,2,3,3,3,2,0,4,2
9800,9801,Finance,US,Level 2-4,0,0.8,0.82,3,183,2,0,0,0,hr,low,M,8,2,4,3,3,1,0,2
9801,9802,Human Resources,Australia,Level 2-4,0,0.8,0.82,6,176,3,0,0,0,product_mng,low,F,10,2,4,3,2,0,1,2
9802,9803,IT,Japan,Level 2-4,1,0.8,0.82,3,187,3,0,0,0,sales,low,M,7,3,4,2,3,1,2,2
9803,9804,Warehouse,Japan,Level 2-4,1,0.8,0.82,4,143,3,0,0,0,support,medium,F,8,2,4,2,3,0,5,2
9804,9805,Operations,France,Level 2-4,1,0.8,0.82,4,136,3,0,0,0,product_mng,low,F,7,2,4,2,2,0,3,2
9805,9806,Sales,France,Level 2-4,0,0.8,0.82,3,178,3,0,0,0,IT,low,M,3,2,3,2,2,1,4,2
9806,9807,Finance,Australia,Level 2-4,0,0.8,0.82,4,208,2,0,0,0,support,medium,F,6,4,3,3,4,0,0,2
9807,9808,Human Resources,Colombia,Level 2-4,0,0.8,0.82,4,171,2,0,0,0,sales,medium,M,1,2,2,2,2,1,1,2
9808,9809,IT,UK,Level 2-4,1,0.8,0.82,2,197,4,0,0,0,technical,low,M,5,3,2,2,2,1,2,2
9809,9810,Warehouse,Colombia,Level 2-4,1,0.8,0.82,5,179,3,0,0,0,technical,low,F,7,2,2,2,3,0,5,2
9810,9811,Operations,Turkey,Level 2-4,0,0.8,0.82,6,197,5,1,0,0,technical,medium,M,4,2,3,4,4,1,3,2
9811,9812,Sales,UK,Level 2-4,1,0.8,0.82,5,285,2,1,0,0,IT,low,M,2,4,3,2,2,1,4,2
9812,9813,Finance,Turkey,Level 2-4,0,0.8,0.82,6,141,5,0,0,0,RandD,low,F,9,2,4,3,2,0,0,2
9813,9814,Human Resources,Australia,Level 2-4,1,0.8,0.82,4,274,3,0,0,0,support,medium,M,5,2,4,2,4,1,1,2
9814,9815,IT,UK,Level 2-4,0,0.8,0.82,5,287,3,0,0,0,technical,medium,F,3,3,2,3,2,0,2,2
9815,9816,Warehouse,China,Level 2-4,0,0.8,0.82,5,218,3,0,0,0,support,medium,F,4,3,4,4,4,0,5,2
9816,9817,Operations,China,Level 2-4,0,0.8,0.82,3,213,3,0,0,0,sales,high,F,6,4,3,3,3,0,3,2
9817,9818,Sales,France,Level 2-4,1,0.8,0.82,2,207,4,1,0,0,technical,low,M,1,3,3,2,2,1,4,2
9818,9819,Finance,UK,Level 2-4,1,0.8,0.82,5,273,4,0,0,0,sales,low,M,7,3,4,3,3,1,0,2
9819,9820,Human Resources,Colombia,Level 2-4,0,0.8,0.82,3,185,3,0,0,0,support,low,M,6,3,4,2,3,1,1,2
9820,9821,IT,Korea,Level 2-4,0,0.8,0.82,3,192,3,0,0,0,technical,low,F,4,3,4,3,3,0,2,2
9821,9822,Warehouse,Colombia,Level 2-4,1,0.8,0.82,4,276,2,0,0,0,IT,medium,F,3,4,4,2,3,0,5,2
9822,9823,Operations,Turkey,Level 2-4,1,0.8,0.82,5,229,2,0,0,0,support,medium,M,1,2,2,4,4,1,3,2
9823,9824,Sales,Japan,Level 2-4,1,0.8,0.82,3,248,2,0,0,0,accounting,high,M,3,2,2,2,3,1,4,2
9824,9825,Finance,France,Level 2-4,0,0.8,0.82,3,267,3,0,0,0,management,high,F,2,3,4,2,2,0,0,2
9825,9826,Human Resources,France,Level 2-4,0,0.8,0.82,4,272,3,0,0,0,support,low,M,9,4,2,2,2,1,1,2
9826,9827,IT,Japan,Level 2-4,1,0.8,0.82,3,153,3,1,0,0,sales,low,M,8,2,3,3,2,1,2,2
9827,9828,Warehouse,Korea,Level 2-4,0,0.8,0.82,4,246,4,0,0,0,accounting,medium,M,7,2,2,2,2,1,5,2
9828,9829,Operations,US,Level 2-4,1,0.8,0.82,3,261,4,0,0,0,IT,low,F,9,2,4,3,3,0,3,2
9829,9830,Sales,China,Level 2-4,0,0.8,0.82,4,207,2,0,0,0,support,low,F,3,2,2,2,2,0,4,2
9830,9831,Finance,Colombia,Level 2-4,1,0.8,0.82,3,133,3,0,0,0,RandD,medium,M,8,4,3,3,3,1,0,2
9831,9832,Human Resources,China,Level 2-4,1,0.8,0.82,3,269,5,0,0,0,sales,low,M,6,4,2,2,3,1,1,2
9832,9833,IT,France,Level 2-4,0,0.8,0.82,4,251,3,0,0,0,sales,high,M,8,2,2,2,3,1,2,2
9833,9834,Warehouse,Australia,Level 2-4,0,0.8,0.82,4,252,4,0,0,0,support,low,F,3,2,3,2,3,0,5,2
9834,9835,Operations,Japan,Level 1,0,0.8,0.82,3,135,2,0,0,0,technical,low,F,4,2,4,3,3,0,3,1
9835,9836,Sales,UK,Level 1,0,0.8,0.82,4,273,4,0,0,0,hr,medium,F,1,3,2,2,4,0,4,1
9836,9837,Finance,US,Level 1,1,0.8,0.82,4,168,3,0,0,1,support,low,M,3,5,5,3,2,1,0,1
9837,9838,Human Resources,China,Level 1,0,0.8,0.82,2,233,2,0,0,0,IT,medium,F,6,3,4,3,4,0,1,1
9838,9839,IT,US,Level 1,0,0.8,0.82,3,133,2,1,0,0,product_mng,low,F,3,2,2,2,3,0,2,1
9839,9840,Warehouse,China,Level 1,1,0.8,0.82,3,147,4,0,0,0,sales,high,M,10,2,2,2,2,1,5,1
9840,9841,Operations,UK,Level 1,0,0.8,0.82,5,249,6,0,0,0,product_mng,low,M,8,3,2,2,2,1,3,1
9841,9842,Sales,Korea,Level 1,0,0.8,0.82,6,259,4,0,0,0,accounting,low,F,3,2,4,2,3,0,4,1
9842,9843,Finance,US,Level 1,1,0.8,0.82,4,194,3,0,0,0,hr,low,F,10,4,3,3,2,0,0,1
9843,9844,Human Resources,France,Level 1,0,0.8,0.82,4,134,6,0,0,0,technical,medium,M,7,4,4,4,3,1,1,1
9844,9845,IT,France,Level 1,0,0.8,0.82,3,98,3,1,0,0,hr,low,M,5,3,4,2,3,1,2,1
9845,9846,Warehouse,Australia,Level 1,1,0.8,0.82,5,138,3,0,0,0,technical,low,M,10,3,3,3,2,1,5,1
9846,9847,Operations,Colombia,Level 1,0,0.8,0.82,5,193,5,0,0,0,IT,high,F,4,2,3,3,3,0,3,1
9847,9848,Sales,Japan,Level 1,0,0.8,0.82,5,184,3,0,0,0,sales,medium,M,7,2,4,3,3,1,4,1
9848,9849,Finance,US,Level 1,0,0.8,0.82,4,172,3,1,0,0,sales,medium,M,7,2,4,2,4,1,0,1
9849,9850,Human Resources,Colombia,Level 1,0,0.8,0.82,4,248,2,0,0,0,support,medium,M,2,4,3,2,2,1,1,1
9850,9851,IT,France,Level 1,1,0.8,0.82,2,114,5,0,0,0,technical,high,F,5,3,4,3,2,0,2,1
9851,9852,Warehouse,UK,Level 1,1,0.8,0.82,4,201,2,0,0,0,sales,high,F,2,3,4,2,2,0,5,1
9852,9853,Operations,China,Level 1,0,0.8,0.82,3,206,4,0,0,0,hr,medium,M,2,4,2,3,2,1,3,1
9853,9854,Sales,Colombia,Level 1,1,0.8,0.82,6,185,4,1,0,0,sales,high,F,10,2,4,2,2,0,4,1
9854,9855,Finance,US,Level 1,1,0.8,0.82,5,272,3,0,0,0,sales,high,M,5,2,4,3,3,1,0,1
9855,9856,Human Resources,Japan,Level 1,1,0.8,0.82,4,266,2,0,0,0,IT,medium,M,6,2,3,4,2,1,1,1
9856,9857,IT,Australia,Level 1,0,0.8,0.82,3,203,2,0,0,0,RandD,low,M,9,2,3,3,3,1,2,1
9857,9858,Warehouse,China,Level 1,0,0.8,0.82,4,218,5,0,0,0,RandD,low,M,2,4,2,2,2,1,5,1
9858,9859,Operations,Colombia,Level 1,1,0.8,0.82,2,279,3,1,0,0,marketing,low,F,8,2,2,3,3,0,3,1
9859,9860,Sales,US,Level 1,1,0.8,0.82,4,159,2,1,0,0,support,low,M,4,2,2,3,2,1,4,1
9860,9861,Finance,Colombia,Level 1,0,0.8,0.82,5,138,3,1,0,0,management,low,F,5,4,4,3,3,0,0,1
9861,9862,Human Resources,China,Level 1,1,0.8,0.82,3,224,3,0,0,0,technical,low,F,7,3,4,3,2,0,1,1
9862,9863,IT,France,Level 1,0,0.8,0.82,3,269,3,0,0,0,sales,low,M,4,2,2,2,2,1,2,1
9863,9864,Warehouse,China,Level 1,1,0.8,0.82,5,121,2,0,0,0,sales,medium,F,4,2,2,3,2,0,5,1
9864,9865,Operations,China,VP,1,0.8,0.82,4,134,2,0,0,0,IT,low,F,2,4,3,2,2,0,3,6
9865,9866,Sales,Japan,Senior Director,0,0.8,0.82,4,259,3,0,0,0,technical,medium,M,4,3,3,3,2,1,4,4
9866,9867,Finance,Australia,Senior Director,1,0.8,0.82,4,206,2,1,0,0,sales,high,M,8,2,4,3,3,1,0,4
9867,9868,Human Resources,Korea,Senior Director,0,0.8,0.82,3,209,2,0,0,0,sales,low,M,6,2,4,3,2,1,1,4
9868,9869,IT,UK,Director,0,0.8,0.82,3,145,3,1,0,0,support,medium,M,1,4,3,2,2,1,2,0
9869,9870,Warehouse,Turkey,Director,1,0.8,0.82,5,164,2,0,0,0,RandD,medium,M,8,3,2,3,3,1,5,0
9870,9871,Operations,Australia,Director,1,0.8,0.82,3,133,3,0,0,0,hr,medium,M,6,2,4,2,4,1,3,0
9871,9872,Sales,Australia,Director,1,0.8,0.82,3,178,3,0,0,0,support,low,F,5,4,4,3,3,0,4,0
9872,9873,Finance,Colombia,Director,1,0.8,0.82,4,175,2,0,0,0,management,low,M,3,2,3,2,3,1,0,0
9873,9874,Human Resources,UK,Director,1,0.8,0.82,2,242,3,0,0,0,sales,medium,M,8,3,3,3,4,1,1,0
9874,9875,IT,Turkey,Senior Manager,1,0.8,0.82,4,202,3,0,0,0,sales,low,M,8,4,4,2,2,1,2,5
9875,9876,Warehouse,Australia,Senior Manager,0,0.8,0.82,4,176,2,0,0,0,sales,low,F,6,2,2,3,3,0,5,5
9876,9877,Operations,Australia,Senior Manager,1,0.8,0.82,4,203,4,1,0,0,sales,low,F,1,2,3,2,3,0,3,5
9877,9878,Sales,Australia,Senior Manager,0,0.8,0.82,4,207,4,0,0,0,sales,low,M,5,2,4,3,3,1,4,5
9878,9879,Finance,UK,Senior Manager,0,0.8,0.82,4,268,3,0,0,0,sales,medium,M,1,3,2,2,3,1,0,5
9879,9880,Human Resources,Japan,Senior Manager,1,0.8,0.82,3,244,3,0,0,0,sales,low,M,6,4,2,2,2,1,1,5
9880,9881,IT,Japan,Senior Manager,1,0.8,0.82,3,134,3,0,0,0,accounting,low,F,10,4,3,2,3,0,2,5
9881,9882,Warehouse,Colombia,Senior Manager,1,0.8,0.82,3,143,3,0,0,0,hr,low,F,1,2,4,2,2,0,5,5
9882,9883,Operations,Korea,Senior Manager,1,0.8,0.82,3,246,3,0,0,0,support,low,F,2,4,2,3,3,0,3,5
9883,9884,Sales,Korea,Senior Manager,0,0.8,0.82,3,157,2,0,0,0,accounting,low,F,7,4,2,3,2,0,4,5
9884,9885,Finance,Korea,Senior Manager,0,0.8,0.82,3,169,3,0,0,0,hr,low,M,10,4,2,3,2,1,0,5
9885,9886,Human Resources,Japan,Senior Manager,0,0.8,0.82,4,231,3,0,0,0,IT,low,F,6,4,3,2,3,0,1,5
9886,9887,IT,Colombia,Manager,0,0.8,0.82,3,262,5,1,0,0,IT,medium,F,1,2,3,2,2,0,2,3
9887,9888,Warehouse,UK,Manager,1,0.8,0.82,3,227,2,0,0,0,support,medium,M,10,2,4,2,3,1,5,3
9888,9889,Operations,Turkey,Manager,1,0.8,0.82,5,162,4,1,0,0,sales,medium,M,7,3,3,2,2,1,3,3
9889,9890,Sales,France,Manager,0,0.8,0.82,5,148,2,1,0,0,technical,medium,M,4,2,4,4,4,1,4,3
9890,9891,Finance,UK,Manager,1,0.8,0.82,3,138,2,1,0,0,support,medium,F,8,4,3,2,4,0,0,3
9891,9892,Human Resources,Colombia,Manager,1,0.8,0.82,3,255,2,0,0,0,product_mng,medium,F,3,2,4,3,3,0,1,3
9892,9893,IT,Colombia,Manager,0,0.8,0.82,3,218,3,0,0,0,sales,low,M,2,4,2,3,3,1,2,3
9893,9894,Warehouse,France,Manager,0,0.8,0.82,4,260,4,0,0,0,support,low,M,2,3,2,3,3,1,5,3
9894,9895,Operations,Korea,Manager,0,0.8,0.82,4,142,2,1,0,0,sales,low,F,5,4,4,2,2,0,3,3
9895,9896,Sales,Colombia,Manager,1,0.8,0.82,4,257,3,1,0,0,sales,medium,M,5,4,4,2,2,1,4,3
9896,9897,Finance,Japan,Manager,1,0.8,0.82,4,252,3,0,0,0,technical,low,F,1,2,3,2,2,0,0,3
9897,9898,Human Resources,Korea,Manager,0,0.8,0.82,5,151,5,0,0,0,sales,low,F,1,3,3,2,3,0,1,3
9898,9899,IT,Korea,Manager,1,0.8,0.82,4,190,5,0,0,0,sales,low,F,8,2,2,3,3,0,2,3
9899,9900,Warehouse,Japan,Manager,1,0.8,0.82,4,137,2,1,0,0,technical,low,M,7,2,3,2,3,1,5,3
9900,9901,Operations,Turkey,Manager,0,0.8,0.82,4,164,2,0,0,0,sales,low,M,7,4,3,3,2,1,3,3
9901,9902,Sales,Australia,Manager,1,0.8,0.82,3,271,3,0,0,0,support,low,F,9,4,2,3,2,0,4,3
9902,9903,Finance,Korea,Manager,0,0.8,0.82,3,162,2,0,0,0,IT,high,M,1,2,2,2,3,1,0,3
9903,9904,Human Resources,Colombia,Manager,0,0.8,0.82,2,221,5,0,0,0,sales,medium,M,4,2,4,3,2,1,1,3
9904,9905,IT,Korea,Manager,0,0.8,0.82,5,202,3,1,0,0,IT,low,F,3,4,2,3,3,0,2,3
9905,9906,Warehouse,Japan,Manager,1,0.8,0.82,4,143,2,0,0,0,support,low,M,1,3,2,3,3,1,5,3
9906,9907,Operations,Korea,Manager,1,0.8,0.82,3,254,3,1,0,0,technical,low,M,6,3,4,2,3,1,3,3
9907,9908,Sales,Colombia,Manager,1,0.8,0.82,4,96,4,0,0,0,IT,medium,M,1,4,4,2,2,1,4,3
9908,9909,Finance,Australia,Level 2-4,1,0.8,0.82,3,199,5,0,0,0,management,medium,F,10,2,3,4,2,0,0,2
9909,9910,Human Resources,China,Level 2-4,1,0.8,0.82,4,198,4,0,0,0,sales,low,F,5,4,2,2,3,0,1,2
9910,9911,IT,Turkey,Level 2-4,0,0.8,0.82,4,257,3,0,0,0,technical,low,F,2,2,3,2,2,0,2,2
9911,9912,Warehouse,France,Level 2-4,1,0.8,0.82,3,149,5,1,0,0,support,medium,F,9,2,2,2,3,0,5,2
9912,9913,Operations,UK,Level 2-4,1,0.8,0.82,5,193,4,0,0,0,technical,medium,F,10,2,4,2,4,0,3,2
9913,9914,Sales,Japan,Level 2-4,0,0.8,0.82,3,284,2,1,0,0,support,low,M,10,2,3,2,2,1,4,2
9914,9915,Finance,UK,Level 2-4,1,0.8,0.82,4,205,4,0,0,0,technical,medium,F,5,4,2,2,4,0,0,2
9915,9916,Human Resources,Australia,Level 2-4,0,0.8,0.82,5,185,3,0,0,0,technical,low,M,5,2,2,3,2,1,1,2
9916,9917,IT,US,Level 2-4,1,0.8,0.82,5,268,3,0,0,0,hr,high,F,10,2,4,2,3,0,2,2
9917,9918,Warehouse,France,Level 2-4,1,0.8,0.82,5,252,3,0,0,0,support,medium,M,2,4,4,4,4,1,5,2
9918,9919,Operations,China,Level 2-4,0,0.8,0.82,4,196,2,0,0,0,IT,low,F,5,2,3,3,3,0,3,2
9919,9920,Sales,Australia,Level 2-4,0,0.8,0.82,3,149,3,0,0,0,hr,low,M,6,2,3,2,3,1,4,2
9920,9921,Finance,France,Level 2-4,1,0.8,0.82,5,154,2,0,0,0,technical,medium,M,3,3,3,2,3,1,0,2
9921,9922,Human Resources,Colombia,Level 2-4,1,0.8,0.82,5,267,2,0,0,0,technical,medium,M,4,4,4,2,3,1,1,2
9922,9923,IT,Japan,Level 2-4,0,0.8,0.82,3,208,2,0,0,0,support,medium,F,5,4,3,3,2,0,2,2
9923,9924,Warehouse,UK,Level 2-4,1,0.8,0.82,5,275,3,1,0,0,sales,medium,M,9,4,4,4,3,1,5,2
9924,9925,Operations,Australia,Level 2-4,1,0.8,0.82,4,272,2,0,0,0,technical,low,F,1,4,2,3,2,0,3,2
9925,9926,Sales,China,Level 2-4,1,0.8,0.82,6,280,3,0,0,0,technical,low,M,9,2,2,2,2,1,4,2
9926,9927,Finance,Turkey,Level 2-4,1,0.8,0.82,6,202,3,0,0,0,sales,low,F,5,2,3,3,2,0,0,2
